user_id,nama_lengkap,email,kota,account_tier,signup_timestamp
USR-1281,Eko Siregar,user_1281@nusantaratech.io,Makassar,Standard,2025-02-05 07:41:00
USR-1282,Siti Utami,user_1282@nusantaratech.io,Jakarta,Standard,2025-08-23 18:01:00
USR-1283,Mega Utami,user_1283@nusantaratech.io,Jakarta,Standard,2025-05-28 21:37:00
USR-1284,Mega Siregar,user_1284@nusantaratech.io,Semarang,Platinum,2025-01-07 07:18:00
USR-1285,Agus Siregar,user_1285@nusantaratech.io,Makassar,Standard,2025-08-14 15:12:00
USR-1286,Agus Santoso,user_1286@nusantaratech.io,Yogyakarta,Gold,2025-10-02 09:41:00
USR-1287,Dewi Lestari,user_1287@nusantaratech.io,Surabaya,Platinum,2025-05-30 08:08:00
USR-1288,Siti Hidayat,user_1288@nusantaratech.io,Jakarta,Gold,2025-04-20 02:07:00
USR-1289,Dewi Wijaya,user_1289@nusantaratech.io,Yogyakarta,Platinum,2025-01-24 03:20:00
USR-1290,Mega Santoso,user_1290@nusantaratech.io,Surabaya,Silver,2025-08-16 02:25:00
USR-1291,Mega Siregar,user_1291@nusantaratech.io,Yogyakarta,Standard,2025-12-23 10:47:00
USR-1292,Dewi Siregar,user_1292@nusantaratech.io,Jakarta,Standard,2025-09-11 00:39:00
USR-1293,Siti Santoso,user_1293@nusantaratech.io,Bandung,Platinum,2025-06-30 12:11:00
USR-1294,Siti Prabowo,user_1294@nusantaratech.io,Medan,Gold,2025-10-10 12:45:00
USR-1295,Rini Hidayat,user_1295@nusantaratech.io,Semarang,Silver,2025-03-11 22:54:00
USR-1296,Rina Kusuma,user_1296@nusantaratech.io,Makassar,Platinum,2025-04-20 12:22:00
USR-1297,Eko Utami,user_1297@nusantaratech.io,Medan,Standard,2025-05-04 01:55:00
USR-1298,Mega Wijaya,user_1298@nusantaratech.io,Semarang,Silver,2025-03-10 09:51:00
USR-1299,Dewi Santoso,user_1299@nusantaratech.io,Surabaya,Standard,2025-07-10 03:17:00
USR-1300,Rina Lestari,user_1300@nusantaratech.io,Semarang,Gold,2025-03-10 14:58:00
USR-1301,Andi Siregar,user_1301@nusantaratech.io,Medan,Gold,2025-04-16 19:20:00
USR-1302,Siti Lestari,user_1302@nusantaratech.io,Medan,Silver,2025-09-17 12:26:00
USR-1303,Joko Kusuma,user_1303@nusantaratech.io,Medan,Standard,2025-05-28 04:37:00
USR-1304,Andi Kusuma,user_1304@nusantaratech.io,Medan,Gold,2025-02-20 11:55:00
USR-1305,Rina Hidayat,user_1305@nusantaratech.io,Makassar,Silver,2025-04-09 04:38:00
USR-1306,Agus Utami,user_1306@nusantaratech.io,Bandung,Silver,2025-12-27 10:52:00
USR-1307,Dewi Utami,user_1307@nusantaratech.io,Semarang,Platinum,2025-04-03 02:32:00
USR-1308,Siti Utami,user_1308@nusantaratech.io,Bandung,Gold,2025-02-27 18:26:00
USR-1309,Rina Kusuma,user_1309@nusantaratech.io,Medan,Standard,2025-04-15 22:14:00
USR-1310,Siti Prabowo,user_1310@nusantaratech.io,Bandung,Gold,2025-01-20 17:00:00
USR-1311,Budi Lestari,user_1311@nusantaratech.io,Bandung,Platinum,2025-07-03 16:20:00
USR-1312,Budi Kusuma,user_1312@nusantaratech.io,Makassar,Silver,2025-02-18 20:06:00
USR-1313,Siti Wijaya,user_1313@nusantaratech.io,Medan,Standard,2025-06-03 10:51:00
USR-1314,Rini Wijaya,user_1314@nusantaratech.io,Yogyakarta,Silver,2025-11-22 15:33:00
USR-1315,Agus Wijaya,user_1315@nusantaratech.io,Surabaya,Platinum,2025-04-28 00:04:00
USR-1316,Dewi Siregar,user_1316@nusantaratech.io,Yogyakarta,Standard,2025-12-03 09:30:00
USR-1317,Rina Hidayat,user_1317@nusantaratech.io,Medan,Gold,2025-08-26 07:05:00
USR-1318,Eko Wijaya,user_1318@nusantaratech.io,Bandung,Platinum,2025-06-06 11:14:00
USR-1319,Joko Siregar,user_1319@nusantaratech.io,Surabaya,Silver,2025-11-01 15:56:00
USR-1320,Eko Santoso,user_1320@nusantaratech.io,Yogyakarta,Silver,2025-12-08 13:52:00
USR-1321,Mega Hidayat,user_1321@nusantaratech.io,Semarang,Silver,2025-12-26 00:38:00
USR-1322,Rina Siregar,user_1322@nusantaratech.io,Bandung,Standard,2025-12-28 02:24:00
USR-1323,Eko Santoso,user_1323@nusantaratech.io,Bandung,Silver,2025-11-20 10:37:00
USR-1324,Rini Hidayat,user_1324@nusantaratech.io,Jakarta,Standard,2025-09-18 01:24:00
USR-1325,Andi Lestari,user_1325@nusantaratech.io,Jakarta,Silver,2025-12-19 19:42:00
USR-1326,Mega Lestari,user_1326@nusantaratech.io,Semarang,Gold,2025-04-02 16:28:00
USR-1327,Agus Wijaya,user_1327@nusantaratech.io,Jakarta,Silver,2025-06-10 17:27:00
USR-1328,Dewi Kusuma,user_1328@nusantaratech.io,Bandung,Gold,2025-11-03 08:04:00
USR-1329,Rini Utami,user_1329@nusantaratech.io,Semarang,Silver,2025-10-28 10:59:00
USR-1330,Siti Prabowo,user_1330@nusantaratech.io,Medan,Standard,2025-07-29 04:07:00
USR-1331,Rina Kusuma,user_1331@nusantaratech.io,Semarang,Gold,2025-09-19 08:49:00
USR-1332,Mega Siregar,user_1332@nusantaratech.io,Medan,Platinum,2025-09-20 21:04:00
USR-1333,Mega Siregar,user_1333@nusantaratech.io,Bandung,Standard,2025-08-27 04:02:00
USR-1334,Mega Lestari,user_1334@nusantaratech.io,Jakarta,Platinum,2025-07-05 07:27:00
USR-1335,Dewi Kusuma,user_1335@nusantaratech.io,Bandung,Standard,2025-10-19 00:25:00
USR-1336,Rina Wijaya,user_1336@nusantaratech.io,Semarang,Gold,2025-01-22 22:25:00
USR-1337,Andi Lestari,user_1337@nusantaratech.io,Yogyakarta,Platinum,2025-10-16 08:31:00
USR-1338,Joko Kusuma,user_1338@nusantaratech.io,Medan,Platinum,2025-07-20 18:22:00
USR-1339,Siti Hidayat,user_1339@nusantaratech.io,Yogyakarta,Gold,2025-07-20 02:41:00
USR-1340,Andi Lestari,user_1340@nusantaratech.io,Medan,Standard,2025-09-26 15:01:00
USR-1341,Joko Kusuma,user_1341@nusantaratech.io,Yogyakarta,Platinum,2025-07-14 09:22:00
USR-1342,Joko Siregar,user_1342@nusantaratech.io,Semarang,Platinum,2025-01-30 07:49:00
USR-1343,Eko Wijaya,user_1343@nusantaratech.io,Makassar,Gold,2025-03-02 04:12:00
USR-1344,Mega Siregar,user_1344@nusantaratech.io,Medan,Standard,2025-06-23 05:54:00
USR-1345,Eko Wijaya,user_1345@nusantaratech.io,Makassar,Silver,2025-06-30 15:16:00
USR-1346,Rina Wijaya,user_1346@nusantaratech.io,Bandung,Standard,2025-12-28 19:05:00
USR-1347,Agus Wijaya,user_1347@nusantaratech.io,Medan,Gold,2025-01-14 20:55:00
USR-1348,Rina Prabowo,user_1348@nusantaratech.io,Makassar,Platinum,2025-04-20 13:55:00
USR-1349,Joko Wijaya,user_1349@nusantaratech.io,Medan,Platinum,2025-10-17 05:35:00
USR-1350,Dewi Utami,user_1350@nusantaratech.io,Makassar,Gold,2025-05-26 09:33:00
USR-1351,Mega Santoso,user_1351@nusantaratech.io,Yogyakarta,Standard,2025-05-17 21:33:00
USR-1352,Dewi Santoso,user_1352@nusantaratech.io,Medan,Platinum,2025-07-25 01:26:00
USR-1353,Rina Wijaya,user_1353@nusantaratech.io,Medan,Silver,2025-05-03 05:57:00
USR-1354,Rini Siregar,user_1354@nusantaratech.io,Surabaya,Gold,2025-09-27 11:56:00
USR-1355,Agus Utami,user_1355@nusantaratech.io,Bandung,Standard,2025-07-26 09:10:00
USR-1356,Eko Utami,user_1356@nusantaratech.io,Bandung,Standard,2025-11-02 18:00:00
USR-1357,Eko Utami,user_1357@nusantaratech.io,Medan,Silver,2025-03-12 10:59:00
USR-1358,Rina Wijaya,user_1358@nusantaratech.io,Makassar,Platinum,2025-05-20 04:22:00
USR-1359,Siti Santoso,user_1359@nusantaratech.io,Jakarta,Standard,2025-03-12 12:00:00
USR-1360,Rini Prabowo,user_1360@nusantaratech.io,Makassar,Silver,2025-12-25 10:03:00
USR-1361,Budi Prabowo,user_1361@nusantaratech.io,Medan,Silver,2025-08-18 00:33:00
USR-1362,Rini Prabowo,user_1362@nusantaratech.io,Yogyakarta,Silver,2025-08-15 22:58:00
USR-1363,Joko Utami,user_1363@nusantaratech.io,Semarang,Gold,2025-04-11 13:52:00
USR-1364,Mega Utami,user_1364@nusantaratech.io,Bandung,Gold,2025-04-17 05:59:00
USR-1365,Agus Lestari,user_1365@nusantaratech.io,Semarang,Standard,2025-08-31 02:19:00
USR-1366,Mega Lestari,user_1366@nusantaratech.io,Makassar,Standard,2025-02-12 14:47:00
USR-1367,Andi Kusuma,user_1367@nusantaratech.io,Surabaya,Standard,2025-10-09 19:24:00
USR-1368,Agus Santoso,user_1368@nusantaratech.io,Medan,Platinum,2025-06-13 18:06:00
USR-1369,Rina Hidayat,user_1369@nusantaratech.io,Makassar,Platinum,2025-02-01 01:38:00
USR-1370,Eko Lestari,user_1370@nusantaratech.io,Makassar,Standard,2025-08-28 02:53:00
USR-1371,Rini Prabowo,user_1371@nusantaratech.io,Surabaya,Gold,2025-08-24 01:51:00
USR-1372,Budi Utami,user_1372@nusantaratech.io,Jakarta,Gold,2025-05-21 12:12:00
USR-1373,Andi Kusuma,user_1373@nusantaratech.io,Jakarta,Silver,2025-09-23 18:49:00
USR-1374,Siti Utami,user_1374@nusantaratech.io,Makassar,Standard,2025-03-19 09:33:00
USR-1375,Siti Hidayat,user_1375@nusantaratech.io,Medan,Platinum,2025-01-14 18:16:00
USR-1376,Rini Kusuma,user_1376@nusantaratech.io,Semarang,Silver,2025-10-17 09:15:00
USR-1377,Mega Siregar,user_1377@nusantaratech.io,Surabaya,Gold,2025-09-15 15:20:00
USR-1378,Joko Wijaya,user_1378@nusantaratech.io,Jakarta,Standard,2025-05-29 07:27:00
USR-1379,Rini Hidayat,user_1379@nusantaratech.io,Makassar,Gold,2025-12-24 14:13:00
USR-1380,Budi Kusuma,user_1380@nusantaratech.io,Medan,Silver,2025-05-31 03:04:00
USR-1381,Agus Prabowo,user_1381@nusantaratech.io,Semarang,Standard,2025-07-27 00:10:00
USR-1382,Mega Wijaya,user_1382@nusantaratech.io,Jakarta,Platinum,2025-08-09 09:08:00
USR-1383,Dewi Prabowo,user_1383@nusantaratech.io,Bandung,Standard,2025-05-08 01:18:00
USR-1384,Andi Prabowo,user_1384@nusantaratech.io,Semarang,Platinum,2025-07-12 20:27:00
USR-1385,Agus Lestari,user_1385@nusantaratech.io,Semarang,Standard,2025-03-06 02:44:00
USR-1386,Joko Siregar,user_1386@nusantaratech.io,Makassar,Standard,2025-06-05 05:36:00
USR-1387,Budi Prabowo,user_1387@nusantaratech.io,Yogyakarta,Standard,2025-07-08 21:11:00
USR-1388,Joko Wijaya,user_1388@nusantaratech.io,Yogyakarta,Standard,2025-01-19 03:55:00
USR-1389,Rini Wijaya,user_1389@nusantaratech.io,Yogyakarta,Platinum,2025-08-26 08:55:00
USR-1390,Dewi Hidayat,user_1390@nusantaratech.io,Surabaya,Gold,2025-11-16 18:54:00
USR-1391,Eko Utami,user_1391@nusantaratech.io,Medan,Standard,2025-04-14 17:41:00
USR-1392,Joko Prabowo,user_1392@nusantaratech.io,Makassar,Silver,2025-04-02 10:51:00
USR-1393,Eko Siregar,user_1393@nusantaratech.io,Jakarta,Standard,2025-11-27 20:10:00
USR-1394,Rina Lestari,user_1394@nusantaratech.io,Makassar,Platinum,2025-11-04 20:44:00
USR-1395,Siti Siregar,user_1395@nusantaratech.io,Makassar,Standard,2025-01-25 02:27:00
USR-1396,Agus Prabowo,user_1396@nusantaratech.io,Jakarta,Gold,2025-12-27 01:17:00
USR-1397,Dewi Utami,user_1397@nusantaratech.io,Bandung,Platinum,2025-09-03 08:19:00
USR-1398,Rina Kusuma,user_1398@nusantaratech.io,Medan,Standard,2025-04-21 01:32:00
USR-1399,Mega Santoso,user_1399@nusantaratech.io,Semarang,Standard,2025-11-26 05:52:00
USR-1400,Siti Utami,user_1400@nusantaratech.io,Semarang,Standard,2025-04-29 03:02:00
USR-1401,Dewi Lestari,user_1401@nusantaratech.io,Semarang,Standard,2025-10-01 19:14:00
USR-1402,Agus Siregar,user_1402@nusantaratech.io,Semarang,Gold,2025-05-31 21:25:00
USR-1403,Rini Siregar,user_1403@nusantaratech.io,Jakarta,Platinum,2025-08-24 00:04:00
USR-1404,Rini Utami,user_1404@nusantaratech.io,Semarang,Platinum,2025-04-21 17:56:00
USR-1405,Andi Kusuma,user_1405@nusantaratech.io,Semarang,Standard,2025-04-22 18:08:00
USR-1406,Andi Kusuma,user_1406@nusantaratech.io,Makassar,Platinum,2025-07-25 15:41:00
USR-1407,Agus Wijaya,user_1407@nusantaratech.io,Yogyakarta,Silver,2025-06-22 13:40:00
USR-1408,Mega Utami,user_1408@nusantaratech.io,Makassar,Standard,2025-04-02 21:11:00
USR-1409,Dewi Santoso,user_1409@nusantaratech.io,Surabaya,Platinum,2025-06-20 12:26:00
USR-1410,Budi Lestari,user_1410@nusantaratech.io,Makassar,Platinum,2025-05-17 14:53:00
USR-1411,Rina Santoso,user_1411@nusantaratech.io,Jakarta,Platinum,2025-04-12 17:10:00
USR-1412,Siti Wijaya,user_1412@nusantaratech.io,Surabaya,Platinum,2025-08-10 06:47:00
USR-1413,Rina Utami,user_1413@nusantaratech.io,Makassar,Standard,2025-01-05 13:30:00
USR-1414,Budi Siregar,user_1414@nusantaratech.io,Yogyakarta,Gold,2025-08-18 19:29:00
USR-1415,Rini Wijaya,user_1415@nusantaratech.io,Jakarta,Standard,2025-12-13 14:35:00
USR-1416,Andi Wijaya,user_1416@nusantaratech.io,Medan,Platinum,2025-02-24 23:01:00
USR-1417,Andi Lestari,user_1417@nusantaratech.io,Medan,Gold,2025-01-09 09:55:00
USR-1418,Dewi Prabowo,user_1418@nusantaratech.io,Makassar,Silver,2025-01-28 03:02:00
USR-1419,Siti Kusuma,user_1419@nusantaratech.io,Medan,Standard,2025-07-24 15:40:00
USR-1420,Joko Santoso,user_1420@nusantaratech.io,Makassar,Standard,2025-09-29 03:59:00
USR-1421,Eko Prabowo,user_1421@nusantaratech.io,Semarang,Standard,2025-10-04 04:06:00
USR-1422,Rini Siregar,user_1422@nusantaratech.io,Surabaya,Standard,2025-03-26 15:03:00
USR-1423,Siti Lestari,user_1423@nusantaratech.io,Medan,Silver,2025-12-14 23:16:00
USR-1424,Budi Hidayat,user_1424@nusantaratech.io,Surabaya,Silver,2025-12-14 17:26:00
USR-1425,Rina Lestari,user_1425@nusantaratech.io,Yogyakarta,Gold,2025-02-03 13:20:00
USR-1426,Joko Hidayat,user_1426@nusantaratech.io,Surabaya,Gold,2025-12-11 23:18:00
USR-1427,Agus Utami,user_1427@nusantaratech.io,Surabaya,Platinum,2025-04-12 20:09:00
USR-1428,Budi Santoso,user_1428@nusantaratech.io,Bandung,Platinum,2025-03-29 01:14:00
USR-1429,Dewi Lestari,user_1429@nusantaratech.io,Jakarta,Platinum,2025-11-08 13:05:00
USR-1430,Eko Wijaya,user_1430@nusantaratech.io,Semarang,Silver,2025-01-20 21:05:00
USR-1431,Rina Lestari,user_1431@nusantaratech.io,Makassar,Silver,2025-07-18 18:33:00
USR-1432,Rini Siregar,user_1432@nusantaratech.io,Semarang,Silver,2025-01-26 08:07:00
USR-1433,Siti Lestari,user_1433@nusantaratech.io,Surabaya,Standard,2025-11-15 18:54:00
USR-1434,Siti Kusuma,user_1434@nusantaratech.io,Semarang,Standard,2025-06-08 09:11:00
USR-1435,Dewi Prabowo,user_1435@nusantaratech.io,Yogyakarta,Silver,2025-12-05 21:31:00
USR-1436,Joko Siregar,user_1436@nusantaratech.io,Makassar,Gold,2025-08-05 20:42:00
USR-1437,Joko Wijaya,user_1437@nusantaratech.io,Surabaya,Platinum,2025-05-01 18:15:00
USR-1438,Siti Santoso,user_1438@nusantaratech.io,Jakarta,Gold,2025-10-26 21:44:00
USR-1439,Mega Wijaya,user_1439@nusantaratech.io,Semarang,Gold,2025-08-08 14:05:00
USR-1440,Rina Kusuma,user_1440@nusantaratech.io,Medan,Silver,2025-03-12 09:36:00
USR-1441,Rini Wijaya,user_1441@nusantaratech.io,Makassar,Silver,2025-10-23 05:06:00
USR-1442,Eko Utami,user_1442@nusantaratech.io,Bandung,Platinum,2025-07-15 14:12:00
USR-1443,Rini Lestari,user_1443@nusantaratech.io,Makassar,Gold,2025-11-24 20:52:00
USR-1444,Siti Wijaya,user_1444@nusantaratech.io,Jakarta,Gold,2025-04-20 18:16:00
USR-1445,Siti Siregar,user_1445@nusantaratech.io,Semarang,Gold,2025-11-18 09:05:00
USR-1446,Dewi Siregar,user_1446@nusantaratech.io,Surabaya,Gold,2025-12-13 23:33:00
USR-1447,Dewi Wijaya,user_1447@nusantaratech.io,Yogyakarta,Standard,2025-12-30 01:48:00
USR-1448,Rini Prabowo,user_1448@nusantaratech.io,Semarang,Silver,2025-11-29 04:46:00
USR-1449,Siti Hidayat,user_1449@nusantaratech.io,Makassar,Standard,2025-10-19 01:39:00
USR-1450,Agus Prabowo,user_1450@nusantaratech.io,Jakarta,Silver,2025-12-27 22:57:00
USR-1451,Budi Prabowo,user_1451@nusantaratech.io,Surabaya,Standard,2025-09-19 05:48:00
USR-1452,Rini Hidayat,user_1452@nusantaratech.io,Medan,Platinum,2025-06-11 11:49:00
USR-1453,Eko Prabowo,user_1453@nusantaratech.io,Jakarta,Gold,2025-12-03 18:45:00
USR-1454,Budi Hidayat,user_1454@nusantaratech.io,Bandung,Silver,2025-01-26 05:21:00
USR-1455,Rina Siregar,user_1455@nusantaratech.io,Makassar,Silver,2025-08-21 22:41:00
USR-1456,Siti Hidayat,user_1456@nusantaratech.io,Jakarta,Silver,2025-06-20 03:34:00
USR-1457,Rina Lestari,user_1457@nusantaratech.io,Yogyakarta,Standard,2025-04-19 16:18:00
USR-1458,Agus Santoso,user_1458@nusantaratech.io,Yogyakarta,Gold,2025-01-13 08:12:00
USR-1459,Dewi Kusuma,user_1459@nusantaratech.io,Surabaya,Silver,2025-10-02 00:23:00
USR-1460,Joko Siregar,user_1460@nusantaratech.io,Surabaya,Platinum,2025-06-15 13:09:00
USR-1461,Mega Siregar,user_1461@nusantaratech.io,Bandung,Platinum,2025-02-06 01:24:00
USR-1462,Dewi Wijaya,user_1462@nusantaratech.io,Makassar,Gold,2025-09-01 22:56:00
USR-1463,Rina Lestari,user_1463@nusantaratech.io,Surabaya,Gold,2025-01-20 06:03:00
USR-1464,Budi Lestari,user_1464@nusantaratech.io,Surabaya,Gold,2025-05-25 23:46:00
USR-1465,Budi Prabowo,user_1465@nusantaratech.io,Yogyakarta,Platinum,2025-05-29 21:52:00
USR-1466,Rini Santoso,user_1466@nusantaratech.io,Surabaya,Gold,2025-04-08 05:19:00
USR-1467,Budi Siregar,user_1467@nusantaratech.io,Jakarta,Silver,2025-09-07 02:10:00
USR-1468,Agus Prabowo,user_1468@nusantaratech.io,Semarang,Standard,2025-02-25 12:53:00
USR-1469,Agus Siregar,user_1469@nusantaratech.io,Jakarta,Platinum,2025-11-11 21:29:00
USR-1470,Eko Siregar,user_1470@nusantaratech.io,Makassar,Standard,2025-07-19 18:41:00
USR-1471,Siti Wijaya,user_1471@nusantaratech.io,Bandung,Platinum,2025-12-10 09:49:00
USR-1472,Andi Lestari,user_1472@nusantaratech.io,Makassar,Silver,2025-06-06 06:49:00
USR-1473,Andi Lestari,user_1473@nusantaratech.io,Semarang,Standard,2025-07-06 12:55:00
USR-1474,Agus Hidayat,user_1474@nusantaratech.io,Bandung,Silver,2025-04-26 18:23:00
USR-1475,Joko Kusuma,user_1475@nusantaratech.io,Semarang,Silver,2025-01-22 18:28:00
USR-1476,Eko Lestari,user_1476@nusantaratech.io,Medan,Platinum,2025-05-16 23:24:00
USR-1477,Andi Siregar,user_1477@nusantaratech.io,Surabaya,Silver,2025-04-05 07:52:00
USR-1478,Rini Santoso,user_1478@nusantaratech.io,Yogyakarta,Silver,2025-07-24 19:23:00
USR-1479,Rini Lestari,user_1479@nusantaratech.io,Bandung,Platinum,2025-07-17 01:40:00
USR-1480,Eko Lestari,user_1480@nusantaratech.io,Surabaya,Gold,2025-02-07 04:31:00
USR-1481,Rina Santoso,user_1481@nusantaratech.io,Yogyakarta,Platinum,2025-10-09 02:12:00
USR-1482,Andi Wijaya,user_1482@nusantaratech.io,Semarang,Silver,2025-08-22 06:34:00
USR-1483,Siti Santoso,user_1483@nusantaratech.io,Bandung,Platinum,2025-10-19 19:02:00
USR-1484,Joko Santoso,user_1484@nusantaratech.io,Medan,Silver,2025-05-28 18:21:00
USR-1485,Joko Utami,user_1485@nusantaratech.io,Bandung,Standard,2025-11-11 15:45:00
USR-1486,Dewi Prabowo,user_1486@nusantaratech.io,Yogyakarta,Gold,2025-02-11 02:22:00
USR-1487,Joko Kusuma,user_1487@nusantaratech.io,Makassar,Standard,2025-08-31 13:47:00
USR-1488,Joko Prabowo,user_1488@nusantaratech.io,Yogyakarta,Standard,2025-07-29 08:14:00
USR-1489,Siti Santoso,user_1489@nusantaratech.io,Jakarta,Gold,2025-08-09 23:52:00
USR-1490,Dewi Siregar,user_1490@nusantaratech.io,Surabaya,Standard,2025-04-08 04:58:00
USR-1491,Andi Lestari,user_1491@nusantaratech.io,Jakarta,Standard,2025-11-24 15:48:00
USR-1492,Andi Lestari,user_1492@nusantaratech.io,Bandung,Silver,2025-06-29 12:37:00
USR-1493,Rina Utami,user_1493@nusantaratech.io,Makassar,Gold,2025-11-02 14:57:00
USR-1494,Agus Kusuma,user_1494@nusantaratech.io,Yogyakarta,Platinum,2025-08-03 06:37:00
USR-1495,Budi Utami,user_1495@nusantaratech.io,Bandung,Silver,2025-04-06 04:44:00
USR-1496,Mega Wijaya,user_1496@nusantaratech.io,Yogyakarta,Gold,2025-05-22 07:42:00
USR-1497,Dewi Wijaya,user_1497@nusantaratech.io,Medan,Standard,2025-04-11 08:59:00
USR-1498,Andi Lestari,user_1498@nusantaratech.io,Yogyakarta,Standard,2025-10-22 14:26:00
USR-1499,Mega Lestari,user_1499@nusantaratech.io,Medan,Silver,2025-12-29 09:43:00
USR-1500,Rini Santoso,user_1500@nusantaratech.io,Yogyakarta,Silver,2025-03-26 17:19:00
USR-1501,Budi Santoso,user_1501@nusantaratech.io,Medan,Gold,2025-03-21 17:13:00
USR-1502,Rini Santoso,user_1502@nusantaratech.io,Bandung,Silver,2025-11-14 14:53:00
USR-1503,Rina Kusuma,user_1503@nusantaratech.io,Semarang,Silver,2025-09-15 04:01:00
USR-1504,Eko Wijaya,user_1504@nusantaratech.io,Medan,Gold,2025-01-09 12:49:00
USR-1505,Joko Santoso,user_1505@nusantaratech.io,Semarang,Silver,2025-06-28 17:28:00
USR-1506,Agus Siregar,user_1506@nusantaratech.io,Semarang,Gold,2025-03-01 23:25:00
USR-1507,Rini Kusuma,user_1507@nusantaratech.io,Bandung,Silver,2025-05-02 16:11:00
USR-1508,Rini Siregar,user_1508@nusantaratech.io,Bandung,Silver,2025-05-05 20:25:00
USR-1509,Dewi Prabowo,user_1509@nusantaratech.io,Makassar,Silver,2025-02-20 09:48:00
USR-1510,Siti Kusuma,user_1510@nusantaratech.io,Semarang,Standard,2025-02-14 04:46:00
USR-1511,Siti Santoso,user_1511@nusantaratech.io,Yogyakarta,Silver,2025-07-04 13:58:00
USR-1512,Joko Hidayat,user_1512@nusantaratech.io,Surabaya,Gold,2025-12-01 21:18:00
USR-1513,Agus Santoso,user_1513@nusantaratech.io,Jakarta,Standard,2025-03-25 03:35:00
USR-1514,Eko Lestari,user_1514@nusantaratech.io,Semarang,Standard,2025-04-19 02:43:00
USR-1515,Rina Prabowo,user_1515@nusantaratech.io,Surabaya,Silver,2025-09-09 13:26:00
USR-1516,Andi Kusuma,user_1516@nusantaratech.io,Yogyakarta,Platinum,2025-08-12 03:33:00
USR-1517,Siti Utami,user_1517@nusantaratech.io,Yogyakarta,Standard,2025-10-10 13:29:00
USR-1518,Budi Kusuma,user_1518@nusantaratech.io,Jakarta,Gold,2025-05-28 02:30:00
USR-1519,Rini Prabowo,user_1519@nusantaratech.io,Jakarta,Silver,2025-05-17 11:01:00
USR-1520,Mega Prabowo,user_1520@nusantaratech.io,Bandung,Gold,2025-10-17 12:05:00
USR-1521,Mega Hidayat,user_1521@nusantaratech.io,Medan,Platinum,2025-04-25 16:20:00
USR-1522,Rina Kusuma,user_1522@nusantaratech.io,Medan,Silver,2025-04-08 13:47:00
USR-1523,Mega Utami,user_1523@nusantaratech.io,Medan,Gold,2025-06-06 08:40:00
USR-1524,Rini Hidayat,user_1524@nusantaratech.io,Surabaya,Gold,2025-05-08 07:21:00
USR-1525,Joko Santoso,user_1525@nusantaratech.io,Medan,Silver,2025-12-29 11:58:00
USR-1526,Eko Santoso,user_1526@nusantaratech.io,Semarang,Platinum,2025-02-22 08:28:00
USR-1527,Rini Kusuma,user_1527@nusantaratech.io,Yogyakarta,Standard,2025-12-27 05:27:00
USR-1528,Budi Kusuma,user_1528@nusantaratech.io,Makassar,Standard,2025-06-11 12:41:00
USR-1529,Budi Siregar,user_1529@nusantaratech.io,Bandung,Silver,2025-03-30 18:34:00
USR-1530,Andi Lestari,user_1530@nusantaratech.io,Medan,Silver,2025-01-24 16:04:00
USR-1531,Rini Hidayat,user_1531@nusantaratech.io,Semarang,Silver,2025-06-24 14:59:00
USR-1532,Eko Utami,user_1532@nusantaratech.io,Semarang,Silver,2025-03-14 23:51:00
USR-1533,Budi Wijaya,user_1533@nusantaratech.io,Medan,Platinum,2025-11-08 20:02:00
USR-1534,Andi Lestari,user_1534@nusantaratech.io,Medan,Gold,2025-10-26 09:07:00
USR-1535,Budi Hidayat,user_1535@nusantaratech.io,Surabaya,Gold,2025-04-24 04:22:00
USR-1536,Agus Siregar,user_1536@nusantaratech.io,Bandung,Platinum,2025-07-27 01:45:00
USR-1537,Dewi Utami,user_1537@nusantaratech.io,Makassar,Silver,2025-08-16 15:45:00
USR-1538,Siti Lestari,user_1538@nusantaratech.io,Yogyakarta,Standard,2025-06-12 18:26:00
USR-1539,Agus Wijaya,user_1539@nusantaratech.io,Medan,Silver,2025-08-27 16:35:00
USR-1540,Eko Lestari,user_1540@nusantaratech.io,Jakarta,Gold,2025-05-17 11:53:00
USR-1541,Mega Santoso,user_1541@nusantaratech.io,Surabaya,Silver,2025-11-17 16:32:00
USR-1542,Eko Wijaya,user_1542@nusantaratech.io,Yogyakarta,Gold,2025-12-15 00:54:00
USR-1543,Rini Prabowo,user_1543@nusantaratech.io,Medan,Silver,2025-05-16 14:06:00
USR-1544,Andi Kusuma,user_1544@nusantaratech.io,Medan,Standard,2025-06-21 00:02:00
USR-1545,Eko Kusuma,user_1545@nusantaratech.io,Semarang,Gold,2025-12-21 22:03:00
USR-1546,Dewi Utami,user_1546@nusantaratech.io,Surabaya,Silver,2025-01-13 05:53:00
USR-1547,Andi Hidayat,user_1547@nusantaratech.io,Makassar,Platinum,2025-02-04 02:24:00
USR-1548,Siti Hidayat,user_1548@nusantaratech.io,Semarang,Silver,2025-02-17 11:48:00
USR-1549,Joko Lestari,user_1549@nusantaratech.io,Jakarta,Standard,2025-03-06 06:58:00
USR-1550,Joko Lestari,user_1550@nusantaratech.io,Jakarta,Platinum,2025-07-18 12:15:00
USR-1551,Joko Utami,user_1551@nusantaratech.io,Makassar,Standard,2025-03-05 15:38:00
USR-1552,Rina Kusuma,user_1552@nusantaratech.io,Semarang,Silver,2025-02-10 06:33:00
USR-1553,Eko Lestari,user_1553@nusantaratech.io,Surabaya,Platinum,2025-05-23 21:28:00
